,Area,Volume,Circularity,Eccentricity,AspectRatio,Orientation,Dry Mass,Dry Mass Density,Dry Mass var,Dry Mass Skewness,Peak Phase,Phase Var,Phase Skewness,Phase Kurtosis,Phase Range,Phase Min,Phase Centroid Displacement,Phase STD Mean,Phase STD Variance,Phase STD Skewness,Phase STD Kurtosis,Phase STD Centroid Displacement,Phase STD Radial Distribution,Phase Entropy Mean,Phase Entropy Var,Phase Entropy Skewness,Phase Entropy Kurtosis,Phase Entropy Centroid Displacement,Phase Entropy Radial Distribution,Phase Fiber Centroid Displacement,Phase Fiber Radial Distribution,Phase Fiber Pixel >Upper Percentile,Phase Fiber Pixel >Median,Mean Phase Arrangement,Phase Arrangement Var,Phase Arrangement Skewness,Phase Orientation Var,Phase Orientation Kurtosis
1111,0.10643239,0.40813798,-0.34857848,0.4145417,0.18325225,-0.40089706,2.83932,1.6682316,3.3649657,5.0327964,0.99368936,1.507567,-12.413535,-0.30180642,0.9952482,-0.9487091,-0.30719987,1.6491928,2.7100184,0.7065905,-0.2476888,-0.2751993,1.9155991,-0.46109557,-0.17854051,0.5969625,0.73914665,0.22614454,-0.4182149,-0.2255079,-0.29541028,0.058382798,-0.95409334,-0.0785901,-0.21051937,-0.45287374,-2.0166605,-2.3340406
1112,1.6828719,9.217769,0.4566325,0.15769973,-0.0682859,-0.3899264,2.823255,0.6749763,-0.16601454,-0.5662772,0.2315574,0.37844834,-14.593841,0.7282921,0.23065391,0.5808025,0.3481166,0.510859,2.1487353,1.3255382,0.6713212,0.9851928,0.9512277,-1.5917902,-1.9144866,-1.3402932,-0.17030014,-1.4013355,-1.6541034,-0.9639031,0.7657517,0.36024195,-0.3974984,1.4785811,1.3721683,0.6979712,0.18256904,1.9907572
1113,-3.2995741,-20.286263,-0.034209773,0.29998758,0.06736059,-0.32583034,-2.8391166,0.17430119,-0.04443468,-0.5038336,-0.20325705,0.4758925,8.372219,-1.6516794,-0.20183238,-0.9099038,-0.74519783,0.83062255,0.22655466,-0.5344867,-0.21703981,-0.9395879,0.6601655,0.8253407,-1.1466304,-1.3937719,-1.1279653,-1.3620784,0.64991033,0.7319889,0.13266489,1.0066547,0.7248175,-1.7122828,-1.7580659,-1.4475015,-0.066758096,0.6400602
1114,2.2275767,8.736361,0.8928332,-1.5149634,-1.1630976,-0.09970534,3.2179117,0.944765,-0.16172342,-0.6110272,0.90383327,0.8663189,-5.693387,0.3653402,0.9037528,0.0855566,-0.7231095,0.6297629,0.28587627,-0.29010558,-0.6892377,-1.0052377,0.7586874,-2.017954,-2.3532476,-2.7567978,0.30124274,-1.8773983,-2.2031314,0.06821078,0.010305493,-0.55322814,-0.016270634,-0.2784349,-0.38237518,-0.6742404,1.2706267,1.0493708
1115,-1.800034,-12.871217,0.5008018,-0.18657112,-0.36257166,-0.3743182,-1.0438824,0.66155106,-0.07168147,-0.5243557,0.14521934,0.56514496,-2.020375,-0.9287373,0.14564058,-0.2610984,-0.700335,0.77556044,0.9188644,-1.1810701,-1.0102566,-0.28707287,0.932935,-0.4134509,-1.4623313,0.4894682,0.18037526,-0.97932243,-0.58162075,-0.5921239,0.60110486,1.0272859,0.976037,-0.3827371,-0.52994674,-0.79947233,-0.062445745,0.45676854
1116,0.25702724,2.5264602,0.02713898,0.9991017,0.886038,-0.579381,1.5969548,0.63795733,-0.124668285,-0.29714528,0.5670973,0.81624585,-5.7719855,-0.58713096,0.5568174,6.5304885,0.20438124,0.8722848,1.3205367,0.47392097,0.101247884,0.33380327,1.0773655,-0.8046016,-2.0126398,-1.9840523,-0.78335226,-2.2921586,-0.8257814,-1.2159691,0.4155478,0.15200548,0.24816476,0.5905645,0.748943,1.0086166,-0.6025805,-0.83820134
1117,2.2660265,14.355941,0.382337,0.63813394,0.42842066,-0.35724294,2.5333843,0.056401625,-0.17198424,-0.24415925,0.053488597,0.3018061,-9.058022,0.2628656,0.054755386,-0.79996014,-1.0921165,0.17945327,0.41125607,0.17825194,-0.08639705,-1.212898,0.3864462,-1.4752856,-2.1137977,-2.7881553,-0.39050335,-2.1885765,-1.5327171,-1.0812085,0.51752377,-0.3522466,0.24355696,0.2953053,0.36460182,0.42571202,-0.31995773,-0.7408068
1118,-0.563234,-6.387312,0.3804964,-0.68044597,-0.71426004,-0.22889578,-0.55964005,0.1982541,-0.13546811,-0.52839625,-0.08615898,0.03264935,-1.0103259,-0.734817,-0.08660397,0.27847052,-0.93129814,0.26359335,-0.3842963,-0.7103373,-0.3206918,-0.67577016,0.23982151,-0.1712514,0.09247397,1.6376159,2.0185287,0.5998239,-0.1794589,-0.91734856,0.2482403,0.48194337,0.46969056,-0.23908675,-0.30110526,-0.38789403,0.34630466,1.5672585
1119,1.0132055,4.4079323,0.5182055,0.13541676,-0.088741094,-0.43199852,2.6833787,1.094823,-0.03742749,-0.23410694,1.0556388,1.3626482,-5.5500097,-1.0681496,1.0557272,-0.0152235795,0.137953,1.3613555,1.0720683,0.072901145,0.80897737,0.17236643,1.4367564,-0.6871526,-1.6269246,-1.9083167,-0.77668095,-1.9200697,-0.6762081,0.8160655,-0.6890803,-0.23312218,-0.51935387,-0.0077882903,-0.09227526,-0.28464496,0.37239867,0.055821672
1120,-4.1134267,-25.056976,0.38832283,0.20972073,-0.019716619,-0.31145874,-3.6667142,0.112467304,-0.022676636,-0.027077874,-0.3862428,-0.25598562,4.403227,-1.0554315,-0.385598,-0.42290038,-0.0110902665,0.3522839,0.5350095,1.1860133,0.96644956,0.03361746,0.3085667,1.1669459,-1.3430767,-1.4107853,-1.0587401,-1.941982,1.0327326,-1.5468521,0.25805947,0.6711301,0.9465342,-0.54041404,-0.7344466,-1.0179148,-0.93759406,-2.2543638
1121,-1.0758972,-6.524904,-0.10601606,0.8103099,0.63629955,-0.42964834,-0.00224126,0.6164485,-0.00096149143,-0.2989911,0.76573336,1.0827373,6.2388873,-0.87413436,0.7653716,0.25844255,-0.17270193,1.3746272,1.3244754,1.14743,0.9703844,-0.16928677,1.1876084,1.5959986,1.5738615,-1.0507826,-1.7463115,0.14479718,1.8747487,-0.24061817,-2.1785064,-1.0403458,-1.5067706,-0.08060477,0.030482018,0.36271596,0.48897874,0.5708788
1122,-0.4927428,-7.360285,0.52800125,-1.2884483,-1.0566388,-0.15857148,0.021666337,0.7397384,0.29095143,1.6177202,-0.076667465,0.2129179,-3.5045612,-0.29396135,-0.07556204,-0.7025923,0.0036921897,0.15083006,0.21472262,-0.21466172,-0.73397946,-0.346959,0.26977307,-0.40578485,-0.16225441,0.9622423,0.85781837,0.6136679,-0.490866,0.974121,-0.87147945,-1.1112478,-0.94097227,-0.35560513,-0.45219007,-0.7168519,-0.6582098,-0.6858601
1123,-2.5209668,-16.163237,0.101324156,0.24457704,0.013479091,-0.19868383,-1.9998634,0.3258125,-0.106345154,-0.5380577,-0.12508218,0.071181156,-2.93242,-0.47904348,-0.12490652,-0.11582706,-0.7773171,0.51720124,0.46040413,-0.49223807,-0.5125904,-1.2741483,0.6011601,-0.48095056,-1.5557449,0.3702381,-0.5213963,-0.94524896,-0.73886,-0.08323372,-0.9137243,-1.2408289,-0.8477574,-0.5465301,-0.6910797,-0.8914878,0.5408003,0.40596876
1124,3.35864,21.234222,0.6338532,0.49162555,0.2648274,-0.62994146,4.6800184,0.56116486,-0.1904894,-0.5212593,1.4135588,0.46044964,-9.128969,1.0155233,1.4134909,0.09731532,1.0341395,0.66642904,1.9284252,2.8010426,2.18308,1.9597355,0.9506596,-1.514266,-1.4007732,-2.0193107,-1.1310064,-0.72831076,-1.4691204,0.79669654,-0.44929796,-0.26756698,-1.2892703,1.7850311,1.7797064,1.2514251,0.20872776,0.29753137
1125,5.0312037,33.460564,0.409949,0.49776816,0.27145666,-0.56977105,5.6788735,0.104376994,-0.015558989,0.777246,1.7328095,0.9570483,1.2557906,0.5291993,1.7337903,-0.5540847,1.8430498,0.59866816,1.2822058,2.0720825,1.9680228,3.118469,0.80811775,-1.2173207,-1.1781069,-1.370454,0.3532084,-0.9219951,-1.1374356,-1.2068546,0.77925473,1.019896,0.58769727,1.660454,1.6284057,1.1002996,-0.29205683,1.0205404
1126,-0.18834896,0.45370075,-0.0905478,1.1535953,1.1096154,-0.25253895,0.573225,0.21305253,-0.091893055,-0.57289696,0.4523774,0.8918634,-4.2859545,-0.8423848,0.45368594,-0.8109536,0.04192315,0.89936876,0.730259,-0.23955396,-0.29261655,-0.34921518,0.9941781,-0.4118408,-1.1886815,-0.00823022,-0.24389182,-0.93712896,-0.4346552,-0.14442925,-0.62138563,-0.3668646,-0.3531352,-0.47714618,-0.4448548,-0.14088482,0.8350147,0.8163393
1127,-2.7132156,-19.4432,0.51350516,-1.1541014,-0.98842734,0.14231002,-3.6632504,-0.73334247,-0.20607205,-0.5294631,-1.2153777,-0.9775187,-4.1245036,-1.1766858,-1.2142776,-0.7430527,-1.0962008,-0.6844249,-0.7261333,0.78178805,1.1749737,-0.93304163,-0.74025303,1.0033065,-1.5895202,-1.6931009,-1.6781666,-1.9730778,0.8950191,-1.8049068,-0.3547922,0.51625484,0.1568678,-0.26110393,-0.52513576,-1.0964901,-0.5230953,0.24689463
1128,1.8334668,12.771425,0.0488475,0.9212378,0.7800865,2.9250827,0.84652936,-0.70864457,-0.2418804,-0.38137364,-0.28620782,-0.37214407,-5.9945774,0.30901203,-0.28508785,-0.7199974,0.06939994,-0.7175455,-0.155925,0.85652053,0.07440182,0.13702425,-0.53072613,-0.7761318,-1.4583613,-0.9400961,-0.44216228,-1.1467805,-0.7499535,-1.3135892,1.1502361,1.0753568,0.68756884,0.7401427,0.8965528,1.0003319,-0.17045717,0.9417372
1129,2.0032864,13.376299,0.061785396,0.70999324,0.5130268,-0.5887515,0.47951198,-0.9471543,-0.20484158,-0.53822273,-0.014323104,0.21028475,3.0206628,-1.0575016,-0.0138194,-0.31934217,0.4276618,-0.36617336,-0.769776,-0.25526336,0.38112113,0.0419836,-0.4656255,-0.48141524,-1.2393643,-0.10319648,0.13205236,-0.6153998,-0.59537315,0.25025168,-1.7535516,-1.6702125,-1.7048975,-1.1789762,-1.1625317,-0.75421953,0.1616671,-0.89035237
1130,1.8046296,10.082736,0.24115552,0.27576607,0.043638486,-0.39501014,2.6836476,0.51436967,-0.045471266,0.5339741,0.37043473,0.70907056,-9.669794,-0.23595117,0.37040472,0.033168875,-0.7609544,0.45337766,1.1281997,-0.20313245,-0.8334544,-0.79664207,0.70504117,-0.5692903,-0.57062423,-0.4896086,-0.17334192,-0.23454987,-0.47197673,-0.07957714,0.40968755,0.25983456,-0.2659914,0.41781965,0.31079885,-0.084854536,-0.47842366,-1.3182892
1131,-2.0083034,-15.144703,0.030676056,-0.8373616,-0.8112742,-0.06576538,-3.0525584,-0.72038716,-0.23351966,-0.5828893,-1.5358223,-1.0708615,-7.4350977,-0.41479918,-1.535096,-0.5188026,-1.017617,-1.0700201,-0.6457986,0.34193143,-0.021853289,-0.8305234,-0.94466865,0.17540468,0.060236175,1.2698296,0.9376784,0.3659012,0.05362607,0.41432044,0.18861575,0.25356615,0.089444965,0.31376177,0.16143242,-0.29675552,-0.55193627,-0.20355903
1132,1.638014,12.09775,0.30187628,1.0979043,1.0268819,-0.50926614,3.1294813,0.56965107,-0.17385888,-0.59598345,0.87459415,1.0667626,-11.140527,-0.26378337,0.8747632,-0.073305726,-0.35521367,0.9574163,1.7061163,-0.28728366,-0.587676,0.12992214,1.3013039,-1.1349611,-1.7682334,-1.903318,-1.1725628,-1.5889101,-1.133584,-1.2372015,0.2827693,-0.29880396,0.05444182,0.78902346,0.8698425,0.86812,-1.6335988,-1.8478023
1133,-0.33573967,-5.8590765,0.24287331,-0.9506287,-0.87738353,-0.58250237,-0.35709706,0.28153393,-0.16853766,-0.54130477,0.14019324,0.006998056,-0.2634563,0.32167,0.1408778,-0.42830643,-0.6192106,0.11467096,0.0139623135,-0.34843618,-0.64466196,-1.3279686,0.110381156,-0.2088615,-0.115261175,1.2362839,1.3599337,0.27255732,-0.29112533,-0.365313,-0.14223923,0.11235702,-0.035889085,-0.28140682,-0.33622444,-0.5307384,-0.02858086,-0.45281702
1134,1.6316056,10.890566,0.49542782,0.7921582,0.613532,-0.24400963,1.9994655,0.06500717,-0.17815678,-0.5792269,0.017200986,0.16993608,-14.353226,0.32536912,0.017953241,-0.47563842,-0.8788227,0.0042746197,0.9652886,0.12432822,-0.74126184,-0.38279262,0.31599182,-1.0335764,-1.3314574,-0.9141811,-0.44450724,-0.7639341,-1.0120401,-0.65854913,-0.21863137,-0.929305,-0.91533047,0.66139436,0.6815705,0.49249503,0.34093577,1.2551444
1135,-3.1585915,-18.766144,0.18852223,0.7594288,0.57300234,-0.29938275,-2.2680979,0.47687253,-0.04678856,-0.54998225,-0.26477352,0.58283055,0.60043544,-1.6827246,-0.26445755,-0.2100682,-1.2348225,1.120119,1.0050523,-0.74661046,-0.7503859,-0.95061123,1.0911976,0.7031816,-1.9009724,-2.5068407,-1.3161387,-2.563391,0.5982814,-0.62218255,-0.12448697,0.93031627,0.57775295,-0.7780609,-0.93974143,-1.0059315,-0.09483149,-0.4176963
1136,-4.395392,-25.440561,-1.991007,-0.22119738,-0.3897591,-0.38003746,-3.357427,0.5217086,0.24206248,0.12932862,-0.4940821,0.2233538,6.759589,-2.1328127,-0.4953474,0.7823151,-0.13634145,0.98499966,1.7748485,1.0228264,0.75229734,0.6055154,0.9362399,1.6095679,-0.42025593,-1.2811202,-1.0315263,-1.3522468,1.7051028,-0.38149494,-0.17806958,0.55608624,0.78713727,-0.5843763,-0.5558565,-0.15210077,-1.7391909,-0.7373938
1137,-4.696582,-26.610298,0.31292063,0.97545916,0.8534118,-0.38401204,-3.7727058,0.27524188,-0.035326194,-0.39346483,-0.016425293,0.041698657,3.9863338,-0.6505824,-0.01537181,-0.6675337,-0.3266196,1.1353453,1.315956,0.4978247,0.06375874,0.2345416,1.1112041,0.4478889,-2.069639,-3.3369195,-1.2373095,-2.3304517,0.24527125,-1.0126785,1.0588893,1.767322,1.7319733,-0.14452946,-0.20872995,-0.16965665,-2.5387826,-0.9267311
1138,0.8369775,2.8359437,0.39761558,-0.10495727,-0.2968291,-0.48108318,1.2596973,0.3972476,-0.12646526,-0.2956898,-0.012575141,0.51759213,-5.828658,-0.35147244,-0.011096634,-0.9366805,-0.8307539,0.33326113,0.3754719,-0.5129552,-0.6985563,-1.4282137,0.5181818,-1.1149665,-1.7206229,-0.41779792,-0.16721748,-1.1254436,-1.2573059,-1.3007137,-0.8219593,-1.543168,-0.87709635,-0.21475051,-0.32087362,-0.5741136,0.24908273,0.61838204
1139,1.2759455,7.885025,0.48362163,0.6110131,0.3972563,-0.3558388,2.225556,0.46646687,0.13780043,2.0759635,0.16982366,0.46217403,-10.748663,-0.07454307,0.17014444,-0.19659892,-0.07207023,0.7350615,1.3022372,0.36114925,-0.1383122,0.46687862,0.93368196,-0.92170674,-0.85913175,0.31444857,0.88333595,-0.2988583,-0.8847083,-0.72123706,0.64617884,0.51457554,0.66842824,0.76266855,0.67599726,0.2960107,-0.7607359,-0.084766
1140,-2.6427243,-15.250252,-0.53777665,0.94169015,0.8075024,-0.24772154,-2.9816859,-0.6469454,-0.12040975,-0.35263842,-0.6085884,-0.52691996,3.6670809,-0.49672875,-0.6078031,-0.52045846,-0.18401428,-0.2529197,-0.7458336,0.8183135,0.27758193,-1.3892287,-0.31783646,0.5664188,-0.15672667,1.1955357,0.80113554,-0.5349642,0.47338337,-1.0024394,-0.09590755,-0.34035423,-0.3294784,-0.47455874,-0.38336962,-0.022618692,0.563936,0.38964897
1141,1.064472,6.9683,0.47153676,0.7767929,0.59442174,-0.3582088,3.5010571,1.2938031,0.0124218315,-0.31813884,2.0580816,2.3035395,-3.6101098,-0.83667886,2.0576315,0.36399785,-0.988521,2.0597813,1.4319645,-1.0223455,-0.6304539,-0.3586526,2.1084332,-0.81876576,-1.2106793,-0.9253628,-0.7487851,-0.9409289,-0.77268505,-1.6207669,0.13534783,0.36442953,0.5089855,-0.4806348,-0.51664764,-0.44523966,1.5476952,1.3356831
1142,0.2538231,2.300995,0.19172472,0.92710876,0.7879267,-0.49183524,1.0399795,0.31637743,-0.16412075,-0.42339915,0.2255891,0.3275353,-8.057346,-0.05887748,0.22688384,-0.8109074,-0.03131843,0.4881877,1.1855052,0.034419794,-0.55029917,0.10563848,0.7550747,-0.6684218,-1.4358621,-0.9378811,-1.0089986,-1.1921197,-0.67682236,-0.3687602,1.3357638,1.1341583,0.9428744,0.7827992,0.93390125,1.0217985,-0.91501886,-1.4167669
1143,-1.204063,-8.370697,0.39416087,0.3540605,0.12129249,-0.2836401,-0.99399424,0.11417278,-0.10168297,-0.29821956,-0.0015024767,0.03743687,-5.5436773,-0.5155873,-0.00022359061,-0.8097472,-0.29423162,0.30301905,0.48999372,-0.1794586,-0.39442557,-1.1556516,0.4117319,-0.74368644,-2.059699,-1.5624739,-1.6871275,-1.5517622,-0.99595183,0.626424,0.57709444,0.8341866,0.75726557,-0.22606951,-0.29594734,-0.41623446,-1.1314342,-0.58633393
1144,2.4454584,15.053211,0.42940143,0.49978775,0.2736414,-0.5417432,1.9265103,-0.31450742,-0.17556456,0.22617859,0.14005268,0.20168239,-2.2514222,-0.54933524,0.14139166,-0.84233135,0.22934934,-0.104370944,-0.09001034,1.9513931,2.2542408,0.23214461,-0.058238346,-0.6710615,-0.92312163,-0.32933635,0.5666952,-0.6894841,-0.6202807,-0.1066027,-0.625371,-0.35853773,-0.484116,0.08419759,0.21024683,0.41800016,0.48695195,1.4019524
1145,2.2468016,16.924494,-0.056013156,1.1121341,1.0477854,-0.5003251,3.154129,0.16404444,-0.15279004,-0.5612493,1.5218558,1.3244709,1.691503,-0.29299155,1.5223439,-0.250581,-0.9029873,1.0130363,-0.044004716,-0.74306583,-0.24861835,-0.47704706,0.88458115,-0.55901647,-0.21873531,0.6121472,1.0967009,0.17592403,-0.4768784,-1.0493221,-0.58217394,-0.46722886,-0.12687327,-0.7730062,-0.5863232,0.04689762,-0.7706069,-0.7095768
1146,1.4938273,7.965961,0.14776719,0.25536412,0.02386113,-0.03204219,0.7506264,-0.38206723,-0.14146364,-0.40540412,0.4285392,-0.14586566,-3.6166348,0.106694,0.42974898,-0.749548,0.12415002,-0.25830087,-0.23773168,-0.18037562,-0.40357685,-0.6381251,-0.2075889,-0.7708405,-0.53027546,1.1496501,2.1458406,-0.116865866,-0.7575386,-1.2196119,0.3900817,0.15562616,0.19374824,0.0060900985,-0.023441141,-0.14589168,0.32315165,0.01510961
1147,0.82095677,1.9574282,0.6847738,-0.49705517,-0.5923225,-0.41269854,0.42093205,-0.034675542,0.483949,3.7053394,-0.16663325,-0.21269113,-7.131837,-0.15611944,-0.16533661,-0.8273666,-0.29138973,-0.2117546,0.0055890568,1.0164838,0.4532175,-0.08870474,-0.102105126,-0.8931292,-1.6550274,-0.8387687,-0.33754998,-1.2405394,-0.96074355,-1.346025,0.98472834,0.73337054,0.96479255,0.38228056,0.29735768,-0.09072771,0.3149366,-0.5544982
1148,0.3050894,0.52097833,-0.28323454,0.14638242,-0.07870119,-0.2941856,1.0993339,0.54218847,-0.11172342,-0.53875035,0.8233842,0.62114465,2.652776,-0.14471085,0.8241799,-0.47225878,-0.65426046,0.9013044,0.2618328,-0.7072058,-0.5838858,-1.2723769,0.84611785,-0.79696935,-0.7300071,1.1608685,1.4323231,0.22042394,-0.8468437,-0.08231816,-0.7917151,-0.641183,-1.0608956,-0.26593834,-0.21594776,-0.06500738,0.85619694,1.7892703
1149,-1.2457169,-7.6708465,0.094134554,0.51524615,0.29042748,-0.2862837,2.655047,2.7204022,0.6120489,-0.1573627,3.6337485,6.2409043,17.176455,-1.8813396,3.633805,0.10427109,0.6466591,4.2928796,2.2796183,-1.6795976,-0.72762877,0.36251205,3.7595017,-0.5235419,-1.9576019,-1.5510986,-1.955253,-1.9235793,-0.58722574,-0.40569746,-2.4993076,-1.3773662,-1.0146971,-2.7280407,-2.673719,-1.9353781,-2.4535058,-1.7403318
1150,3.5861342,23.430607,0.5899023,0.6612687,0.45533353,-0.37894994,4.7167816,0.40292078,-0.15989709,-0.49651012,0.98924863,1.0083042,-5.938645,-0.21913044,0.9898526,-0.34436882,0.34208724,0.8410575,0.3523916,1.152713,1.4182674,0.46201208,0.8606937,-1.0096068,-0.9548982,-0.9181724,0.11230398,-0.55272704,-0.93027854,0.38224748,-0.31577134,-0.2962535,-0.03018238,0.337337,0.4122907,0.43298897,-0.88141274,0.80812705
1151,-0.22039044,1.2582438,-0.7471038,1.2886516,1.3210486,-0.33955058,-1.0323794,-0.88320744,1.6372749,4.865089,-0.63373435,-0.5905324,-5.407288,-0.53432757,-0.6375234,2.374626,-0.17616728,-0.105577536,-0.32620806,0.7875985,1.1966218,0.7044173,-0.2665158,0.19400525,-1.1133938,-1.2374185,-1.0270523,-1.3670119,0.19985642,-0.046632964,-1.1070225,-0.8251274,-1.028505,-0.13146816,-0.09070166,0.22588623,-0.21564198,0.3887404
1152,0.2922728,1.224327,0.42311266,0.5036654,0.27784035,-0.48672956,1.9359097,0.99468154,-0.12583803,-0.5493413,0.620308,0.8928798,-10.597565,0.051918034,0.6209971,-0.41238368,-0.45647627,1.0726776,1.9463305,0.4760718,-0.21363313,-0.09376485,1.3742409,-1.0567775,-1.7688828,-1.5401334,-1.4219543,-1.4378155,-1.1038561,-1.4227741,0.8840182,1.0740505,0.638178,0.533613,0.4973553,0.23576559,-0.10523288,0.17744532
1153,2.2403932,11.401795,0.78371036,-0.16255832,-0.34347323,2.8734767,0.76653457,-0.64857155,-0.2300705,0.13112545,-0.62858105,-0.7702137,-16.98925,0.9466392,-0.62909406,0.3007718,-0.9382202,-0.796711,0.21002667,0.16504985,-0.65758556,-0.44124418,-0.5902593,0.11639149,1.0200638,-0.54193187,-1.1100051,1.5677807,0.27080566,1.2922832,0.57976216,0.77056134,0.01789221,1.6687812,1.4457915,0.43614656,-0.24663484,0.20388779
1154,-0.06338731,-1.2341578,0.6538836,0.536656,0.31388468,-0.61818725,1.5989633,1.0680705,-0.08702103,-0.5486847,0.92516357,1.4566686,-5.266057,-0.656267,0.92623985,-0.64589316,-1.0405807,1.547774,1.1443101,-1.5060921,-1.1266,-0.8333003,1.6686516,-0.38680288,-0.54493135,1.1688741,1.824724,-0.3368692,-0.40142813,-1.3426148,1.1953913,1.7670074,1.7190534,-0.24113747,-0.27917045,-0.3542214,-0.22229162,-0.9767388
1155,-0.8484029,-6.727455,0.34260264,0.22353256,-0.006626456,-0.33710057,2.7188635,2.612042,0.10295708,-0.53925997,1.9161448,2.978316,-2.1893022,-1.2374737,1.9173999,-0.72078526,0.15854716,2.8828678,2.6058774,0.38456962,0.8890618,0.88100165,2.9606075,-0.5517243,-1.2227596,-0.7511588,-0.7789869,-1.0383269,-0.58434945,3.2193527,-2.133006,-2.0284524,-2.054382,-0.68932736,-0.805663,-0.90579766,0.65964,1.2121375
1156,1.0676761,3.3634677,0.7752979,-0.40393227,-0.5266293,-0.36683172,1.6962644,0.6099769,-0.1542624,-0.5453763,0.6035641,0.48198158,-7.6020947,-0.14004126,0.60463214,-0.6529749,0.112511404,0.64466643,0.8653009,-0.0502592,-0.3280231,-0.3472985,0.8091787,-0.6508708,-0.14630543,1.2116554,1.6656193,0.44610095,-0.6393554,-0.929188,-2.4653857,-2.0436141,-2.9575133,0.2972599,0.17869832,-0.27535257,-0.70681864,-2.005467
1157,1.5707269,6.566352,0.6593091,-0.48805708,-0.586089,-0.15431795,2.4482725,0.72572726,-0.06418457,-0.47113773,0.9817816,1.4817591,1.5921408,-0.8017674,0.98086095,0.62065005,0.096977465,0.9416957,0.2504655,0.27849233,0.71266395,-0.57661694,0.9129906,-0.8638728,-1.2810602,0.45084745,1.6182125,-0.8840788,-0.8680959,-1.0975131,-1.4870993,-1.5422051,-1.1115788,-1.0577875,-1.1627475,-1.2619503,-0.31364876,0.43658143
1158,-0.409435,-4.4893675,0.19018929,-0.42736146,-0.54340684,-0.22944199,-0.52363294,0.0091858255,-0.15997933,-0.5084412,-0.35554403,-0.22171456,-7.0098095,-0.12805802,-0.35685602,0.8169581,-0.6910293,-0.09389436,0.48458079,0.6033547,-0.2797066,-0.5600046,0.10141007,-0.70469606,-0.75889444,1.3592491,1.990496,-0.00416673,-0.7306621,0.46136463,0.66549635,0.01334029,0.51252407,0.075590186,0.076624595,0.006616347,-0.6684861,-2.475036
1159,-0.13708265,-0.4302652,-1.8603323,0.49250636,0.26577657,-0.6464094,0.45309234,0.22836283,0.08523183,0.9423285,0.7325221,0.42021278,4.2746897,-0.39097345,0.73291415,-0.2202157,-0.8430196,0.7247684,0.9292962,0.72597647,0.29366192,-0.79648614,0.59694195,0.39839426,0.4355732,-0.44064397,-0.8463288,0.50799286,0.36158857,0.23258923,-0.5463984,0.14498205,-0.43459553,-0.47124237,-0.47904783,-0.24762382,-1.0231553,-0.97466534
1160,-2.8029315,-18.21584,0.26987937,-0.11010897,-0.3010495,-0.25539646,-2.4953368,0.18273051,-0.12443195,-0.5294536,-0.520959,-0.16483109,-0.54986775,-0.8129797,-0.51957476,-0.8963676,-1.1719373,0.3677142,0.023671683,0.43818754,-0.01833638,-1.116271,0.30772182,0.36928377,0.08078458,1.1071718,0.9841032,-0.026797457,0.22791769,-0.12504742,0.053050783,0.43180454,0.5589329,-0.7739995,-0.86043304,-0.8910882,0.25743577,1.4032104
1161,3.5701137,21.791203,0.665389,0.26167545,0.029959507,-0.4544874,1.1715542,-1.1505095,-0.1998067,1.0125054,0.1028208,-0.5273614,3.469087,0.60187626,0.10311537,-0.18253319,0.08848553,-1.0475674,-1.0575776,-0.2698561,-0.16789034,-0.3448976,-1.0972227,-0.7455915,-1.1281565,-0.8560589,0.72201055,-1.1792519,-0.6714466,-0.6381172,0.4321905,0.6907345,0.30512992,0.026433052,0.16634719,0.3633595,-0.41278106,-0.39993212
1162,9.500986,59.81366,0.7838045,-1.1340576,-0.97791123,-0.36514634,10.664718,0.35631037,-0.112565495,-0.26087108,1.5543485,1.0706811,5.811846,0.5474799,1.555742,-0.82251316,3.8224044,-0.12045454,0.60875165,1.9352834,1.5937647,4.0120487,0.08694611,-2.5797033,-1.7424443,-3.0617287,-0.3256541,-1.5827388,-2.5495555,1.2244123,-0.38081354,-1.6366522,-1.2357578,2.2844248,2.1266747,1.0367944,-1.6498606,0.89747226
1163,7.866873,53.072296,0.59727496,0.18959264,-0.03864668,-0.3208922,11.430987,1.0069438,-0.050619405,0.5373436,2.3120296,2.3139415,-6.3105683,0.34720424,2.3129559,-0.4975964,-0.5013937,1.0880662,1.0018185,0.71713465,0.82735777,-1.2596266,1.3080536,-2.4124177,-1.8909762,-3.1034427,0.023164142,-2.0103047,-2.3737738,2.3227346,-1.7934606,-2.2079196,-2.844382,0.19945431,0.24227616,0.24911726,-0.294834,-0.0061142473
1164,-0.98297703,-7.781796,0.486027,0.037118606,-0.17655298,-0.4072075,0.084460944,0.8408729,-0.118550695,-0.5075588,-0.21024892,0.22272934,-14.89091,-0.11919341,-0.20973293,-0.33475816,-0.9246972,0.66255915,1.8889452,0.52128565,-0.39970794,-0.61127883,1.0095631,-0.48059922,-1.0087912,-0.34198043,-0.7194986,-0.5041599,-0.5361985,-0.45319724,0.47325173,0.42845368,0.1091737,0.6825424,0.47873983,-0.15394299,-1.8418852,-2.0842817
